id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,sms,screen,mood,num_nonzero,is_fake,mood_next_day,next_date
AS14.17,2014-03-30,0.0083333333333333,112.634,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0,0.0,0.0,591.5339996814731,8.0,7,False,7.25,2014-03-31
AS14.17,2014-03-31,0.0979860517653388,536.623,1522.1409999999998,932.084,0.0,0.0,0.0,581.246,2770.202,1459.2859999999998,0.0,105.084,0.0,0.0,0.0,5835.675001382826,7.25,9,False,7.4,2014-04-01
AS14.17,2014-04-01,0.146776392180804,1052.414,4033.676,2111.136,0.0,0.0,789.73,298.982,1112.9840000000002,137.781,0.0,9.317,0.0,4.0,2.0,5640.406001091005,7.4,12,False,7.5,2014-04-02
AS14.17,2014-04-02,0.0901766647503504,1127.637,786.374,1718.078,0.0,0.0,166.79399999999998,187.99,1459.598,150.554,0.0,71.206,0.0,1.0,0.0,7401.755999565121,7.5,11,False,7.2,2014-04-03
AS14.17,2014-04-03,0.124203431372549,1421.826,2381.549,2304.94,0.0,0.0,36.243,227.182,1450.005,128.398,0.0,20.074,0.0,1.0,1.0,7496.890001058576,7.2,12,False,7.0,2014-04-04
AS14.17,2014-04-04,0.1598360177404295,266.793,713.275,1895.053,0.0,0.0,67.059,44.382000000000005,1153.222,0.0,0.0,0.0,0.0,1.0,1.0,4548.271001815795,7.0,10,False,7.0,2014-04-05
AS14.17,2014-04-05,0.1891397978682999,242.997,1812.734,778.512,0.0,0.0,0.0,43.366,399.056,15.843,0.0,0.0,0.0,3.0,3.0,4252.756000757217,7.0,10,False,7.25,2014-04-06
AS14.17,2014-04-06,0.036888059227794,147.799,670.513,1823.665,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0,0.0,1.0,3759.11199951172,7.25,8,False,7.0,2014-04-07
AS14.17,2014-04-07,0.0489995128486177,167.162,935.613,1164.8719999999998,0.0,0.0,0.0,23.193,1230.794,0.0,0.0,0.0,0.0,0.0,0.0,2886.76100063324,7.0,7,False,7.0,2014-04-08
AS14.17,2014-04-08,0.0260653951663309,2459.108,3043.116,2372.613,0.0,0.0,905.018,48.317,1393.574,282.706,206.937,16.049,0.0,3.0,1.0,10594.29399943352,7.0,13,False,7.0,2014-04-09
AS14.17,2014-04-09,0.10923143184508,569.142,1714.014,4358.969,0.0,0.0,378.202,91.727,813.354,265.778,0.0,4.031,0.0,0.0,0.0,6714.672999620439,7.0,10,False,6.75,2014-04-10
AS14.17,2014-04-10,0.1007738835024844,570.605,3379.993,2517.966,0.0,0.0,51.252,186.318,1933.5,172.989,0.0,0.0,0.0,0.0,0.0,8127.94899988175,6.75,9,False,7.2,2014-04-11
AS14.17,2014-04-11,0.2073736502423655,1072.689,495.892,952.045,0.0,0.0,0.0,39.482,1437.195,141.109,0.0,57.441,0.0,0.0,0.0,3660.4830000400552,7.2,9,False,7.2,2014-04-12
AS14.17,2014-04-12,0.1659532018869328,1124.295,1120.927,1688.09,0.0,0.0,0.0,39.148,1097.988,0.0,0.0,0.0,0.0,0.0,0.0,4691.583999395372,7.2,7,False,7.2,2014-04-13
AS14.17,2014-04-13,0.0756640189523358,606.384,1391.323,3120.553,0.0,0.0,0.0,55.028,2574.059,206.014,0.0,20.159,0.0,0.0,0.0,7935.848999738693,7.2,9,False,7.0,2014-04-14
AS14.17,2014-04-14,0.0851143385464617,459.03,379.326,0.0,0.0,0.0,148.85,49.45,319.57,271.426,0.0,0.0,0.0,1.0,0.0,1618.4909994602208,7.0,9,False,7.0,2014-04-15
AS14.17,2014-04-15,0.1022362847088481,1072.73,3457.492,1837.457,0.0,0.0,13.126,852.465,1506.494,82.572,0.0,0.0,0.0,0.0,1.0,8146.620999574654,7.0,10,False,7.2,2014-04-16
AS14.17,2014-04-16,0.111374178398409,685.23,3554.094,762.9350000000001,0.0,0.0,55.257000000000005,46.701,1023.391,196.313,0.0,28.097,0.0,2.0,1.0,6143.128002643583,7.2,12,False,7.0,2014-04-17
AS14.17,2014-04-17,0.116150874870911,366.358,1653.319,1243.039,0.0,0.0,0.0,43.743,1491.976,0.0,0.0,4.649,0.0,0.0,2.0,4463.335999727246,7.0,9,False,7.0,2014-04-18
AS14.17,2014-04-18,0.1885545199849485,147.635,1356.686,2022.897,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0,1.0,0.0,3577.131999731066,7.0,9,False,7.0,2014-04-19
AS14.17,2014-04-19,0.1672393349761812,52.388000000000005,979.826,0.0,0.0,0.0,0.0,43.589,265.539,0.0,0.0,0.0,0.0,0.0,0.0,1341.7960014343253,7.0,6,False,7.2,2014-04-20
AS14.17,2014-04-20,0.1211652602367241,415.239,3841.098,2299.942,0.0,0.0,256.297,43.058,2371.312,783.4639999999999,0.0,0.0,0.0,0.0,0.0,7566.348000288008,7.2,9,False,7.4,2014-04-21
AS14.17,2014-04-21,0.0881963953222814,126.5,3363.066,350.995,0.0,0.0,0.0,61.703,389.949,19.146,0.0,3.01,0.0,1.0,0.0,2261.7730002403264,7.4,10,False,6.6,2014-04-22
AS14.17,2014-04-22,0.0506214985994397,384.681,4934.477,2027.876,0.0,0.0,0.0,46.482,1561.552,72.052,0.0,0.0,0.0,0.0,2.0,8438.16700053215,6.6,9,False,7.25,2014-04-23
AS14.17,2014-04-23,0.0718359133743876,681.899,3622.032,2265.855,0.0,0.0,31.128,45.771,1197.938,467.853,0.0,0.0,0.0,1.0,0.0,9992.209000825887,7.25,10,False,7.2,2014-04-24
AS14.17,2014-04-24,0.1098177623421557,730.385,2041.489,1305.854,0.0,0.0,0.0,40.536,2004.768,289.234,0.0,0.0,0.0,1.0,0.0,5700.994000911714,7.2,9,False,7.2,2014-04-25
AS14.17,2014-04-25,0.2036609797910812,845.952,1848.486,1495.172,0.0,0.0,352.317,121.057,333.25600000000003,1115.524,0.0,8.035,0.0,4.0,1.0,3992.0679993629456,7.2,12,False,8.0,2014-04-26
AS14.17,2014-04-26,0.1868376213455872,716.086,2689.61,0.0,0.0,0.0,0.0,55.55799999999999,124.621,0.0,0.0,0.0,0.0,0.0,1.0,1809.505997896195,8.0,7,False,7.2,2014-04-27
AS14.17,2014-04-27,0.1088148241390219,858.793,3288.912,864.042,0.0,0.0,0.0,34.075,2141.022,27.316,0.0,0.0,0.0,0.0,2.0,4989.777999639509,7.2,9,False,6.75,2014-04-28
AS14.17,2014-04-28,0.0973874543644081,333.772,2307.996,1345.784,0.0,0.0,259.152,44.739,769.875,825.582,0.0,3.079,0.0,0.0,0.0,5219.577999353408,6.75,10,False,7.0,2014-04-29
AS14.17,2014-04-29,0.1104306182710914,459.558,2078.111,1608.3090000000002,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0.0,0.0,0.0,5399.9129984378815,7.0,8,False,7.0,2014-04-30
AS14.17,2014-04-30,0.1246331685366899,227.385,3288.8540000000003,109.149,60.552,0.0,0.0,44.38,759.032,391.944,0.0,34.883,0.0,0.0,0.0,3284.8539996147174,7.0,10,False,8.0,2014-05-01
AS14.17,2014-05-01,0.0823465250619925,270.614,920.841,13.036,0.0,1249.037,0.0,8.034,78.019,0.0,0.0,15.057,0.0,0.0,1.0,2487.3869998455048,8.0,10,False,7.0,2014-05-02
AS14.17,2014-05-02,0.258464889331664,1263.14,1199.825,0.0,0.0,0.0,0.0,22.708,714.7330000000001,917.305,0.0,0.0,0.0,1.0,0.0,2847.155001163481,7.0,8,False,7.25,2014-05-03
AS14.17,2014-05-04,0.0148827263568021,316.415,1980.618,0.0,0.0,0.0,0.0,26.455,188.853,0.0,0.0,0.0,0.0,0.0,0.0,1122.8960008621211,,6,False,7.5,2014-05-05
AS14.19,2014-03-21,0.109655017921147,1992.576,1537.157,0.0,0.0,0.0,0.0,117.069,5.037,0.0,0.0,0.0,0.0,3.0,0.0,2499.1570000648494,4.666666666666667,7,False,6.6,2014-03-22
AS14.19,2014-03-22,0.0865792686124129,3243.811,1842.908,0.0,0.0,0.0,0.0,480.03,71.613,0.0,0.0,0.0,0.0,7.0,0.0,4756.049000501637,6.6,7,False,7.0,2014-03-23
AS14.19,2014-03-23,0.0294604386995691,572.4590000000001,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0,4.0,0.0,996.3209986686708,7.0,7,False,6.0,2014-03-24
AS14.19,2014-03-24,0.1138894460613641,384.557,3434.444,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2143.2990009784703,6.0,7,False,5.5,2014-03-25
AS14.19,2014-03-25,0.1132516067235199,1052.341,3930.737,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4789.015998840333,5.5,6,False,6.0,2014-03-26
AS14.19,2014-03-26,0.1089148261269654,911.113,3308.547,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0,6.0,0.0,4413.39799952507,6.0,8,False,6.6,2014-03-27
AS14.19,2014-03-27,0.1322046084800736,880.167,2165.117,242.518,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0,7.0,1.0,3595.464998483658,6.6,10,False,6.6,2014-03-28
AS14.19,2014-03-28,0.1488722650214678,851.371,1221.546,562.8489999999999,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,8.0,1.0,2731.158999204635,6.6,10,False,7.4,2014-03-29
AS14.19,2014-03-29,0.1379542600292001,608.323,962.6,85.27600000000001,0.0,0.0,0.0,95.584,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1752.946999788284,7.4,8,False,7.0,2014-03-30
AS14.19,2014-03-30,0.0645236703682057,337.094,690.436,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1024.7169997692104,7.0,6,False,7.2,2014-03-31
AS14.19,2014-03-31,0.130120999549245,857.534,5208.941,0.0,0.0,0.0,0.0,44.667,0.0,238.217,0.0,0.0,0.0,6.0,1.0,4064.3419995307927,7.2,8,False,6.4,2014-04-01
AS14.19,2014-04-01,0.1334668292940002,591.501,4749.215,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,1.0,0.0,3570.471000909805,6.4,7,False,7.6,2014-04-02
AS14.19,2014-04-02,0.0771635548510741,585.067,1181.837,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0,3.0,0.0,1855.2750003337856,7.6,7,False,6.6,2014-04-03
AS14.19,2014-04-03,0.0730771475256769,654.474,2433.116,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3131.0230004787445,6.6,6,False,7.0,2014-04-04
AS14.19,2014-04-04,0.1570211539710371,1470.515,2113.677,0.0,0.0,0.0,0.0,195.699,219.406,0.0,0.0,0.0,0.0,11.0,0.0,3949.334000825882,7.0,7,False,8.0,2014-04-05
AS14.19,2014-04-05,0.135955766000049,643.2819999999999,1089.559,0.0,0.0,360.982,0.0,65.382,53.37,0.0,0.0,0.0,0.0,11.0,0.0,2214.1240007877354,8.0,8,False,7.25,2014-04-06
AS14.19,2014-04-06,0.0942241064341778,764.085,1658.215,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2472.241999864578,7.25,7,False,6.6,2014-04-07
AS14.19,2014-04-07,0.1834349291307364,1506.19,2995.572,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0,11.0,0.0,3835.042002439499,6.6,7,False,6.8,2014-04-08
AS14.19,2014-04-08,0.0890627978565847,994.528,1925.071,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,8.0,2.0,2903.4530005455003,6.8,8,False,7.2,2014-04-09
AS14.19,2014-04-09,0.1175651288958906,522.515,2467.106,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3051.9820015430446,7.2,7,False,6.75,2014-04-10
AS14.19,2014-04-10,0.072801211001642,512.65,431.114,0.0,0.0,0.0,0.0,32.281,67.614,0.0,0.0,0.0,0.0,4.0,0.0,1047.3950006961825,6.75,7,False,6.8,2014-04-11
AS14.19,2014-04-11,0.1110938994618982,1001.966,1665.238,0.0,0.0,0.0,0.0,42.442,61.462,0.0,0.0,0.0,0.0,6.0,0.0,2774.8020012378697,6.8,7,False,7.2,2014-04-12
AS14.19,2014-04-12,0.0660549734120505,728.336,978.22,0.0,0.0,0.0,0.0,45.462,389.025,0.0,0.0,0.0,0.0,6.0,0.0,1843.591999769212,7.2,7,False,7.2,2014-04-13
AS14.19,2014-04-13,0.1136744943626744,336.936,879.515,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,6.0,0.0,1506.4069986343386,7.2,7,False,7.0,2014-04-14
AS14.19,2014-04-14,0.1459290211851194,2974.481,3767.26,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,15.0,0.0,5001.964999198914,7.0,8,False,6.4,2014-04-15
AS14.19,2014-04-15,0.130765639589169,735.272,3403.352,0.0,0.0,0.0,0.0,113.346,19.202,0.0,12.671,0.0,0.0,4.0,0.0,4282.645000696184,6.4,8,False,6.8,2014-04-16
AS14.19,2014-04-16,0.0772135416666666,218.157,1275.42,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0,4.0,1.0,1871.9100003242488,6.8,8,False,6.8,2014-04-17
AS14.19,2014-04-17,0.1014676704014939,167.766,5377.631,0.0,0.0,0.0,0.0,47.52,97.947,0.0,0.0,0.0,0.0,1.0,0.0,4765.971998453143,6.8,7,False,6.8,2014-04-18
AS14.19,2014-04-18,0.0649305555555555,148.654,3381.738,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3308.5030000209813,6.8,8,False,6.8,2014-04-19
AS14.19,2014-04-19,0.1103173591380418,285.445,762.97,0.0,0.0,0.0,0.0,56.542,323.904,0.0,8.679,0.0,0.0,6.0,0.0,1113.872999668121,6.8,8,False,7.6,2014-04-20
AS14.19,2014-04-20,0.1019570063115676,917.671,697.55,0.0,0.0,0.0,0.0,41.698,76.214,0.0,0.0,0.0,0.0,4.0,0.0,1732.9319996833808,7.6,7,False,6.4,2014-04-21
AS14.19,2014-04-21,0.1334698428094272,471.078,1139.57,0.0,0.0,0.0,0.0,47.591,72.515,0.0,0.0,0.0,0.0,6.0,0.0,1736.3480000495902,6.4,7,False,6.8,2014-04-22
AS14.19,2014-04-22,0.1370108395809217,619.441,4304.149,0.0,0.0,0.0,0.0,50.736,25.469,0.0,0.0,0.0,0.0,7.0,0.0,4882.677999734879,6.8,7,False,6.0,2014-04-23
AS14.19,2014-04-23,0.1106468267952027,357.817,3800.127,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0,4.0,1.0,3101.1779999732976,6.0,8,False,6.6,2014-04-24
AS14.19,2014-04-24,0.1056023849974434,382.323,2393.101,0.0,0.0,0.0,0.0,188.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2965.602000713348,6.6,6,False,7.25,2014-04-25
AS14.19,2014-04-25,0.0767751114951885,951.599,2386.683,546.49,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0,6.0,0.0,2672.424998760224,7.25,9,False,7.75,2014-04-26
AS14.19,2014-04-26,0.2491027157989632,2705.354,457.988,0.0,0.0,0.0,0.0,107.936,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1374.8749997615814,7.75,7,False,6.333333333333333,2014-04-27
AS14.19,2014-04-27,0.0448666423090975,593.827,2522.391,0.0,0.0,0.0,0.0,85.994,396.19,259.458,0.0,0.0,0.0,4.0,0.0,3028.6259999275203,6.333333333333333,8,False,6.4,2014-04-28
AS14.19,2014-04-28,0.1037799902569723,475.858,4132.418,0.0,0.0,0.0,0.0,56.395,599.376,62.108,0.0,0.0,0.0,4.0,0.0,2972.204998731613,6.4,8,False,7.2,2014-04-29
AS14.19,2014-04-29,0.0256824324903605,1142.153,1719.707,0.0,0.0,0.0,0.0,46.359,173.306,0.0,0.0,0.0,0.0,6.0,0.0,2259.0499985218044,7.2,7,False,7.0,2014-04-30
AS14.19,2014-04-30,0.0445467010730297,852.516,1851.818,5.125,0.0,0.0,0.0,51.309,370.99,0.0,0.0,0.0,0.0,12.0,0.0,3133.3029992580414,7.0,8,False,6.8,2014-05-01
AS14.19,2014-05-01,0.1262649186297347,545.44,2211.815,0.0,0.0,0.0,0.0,47.416,334.998,0.0,3.029,0.0,0.0,2.0,0.0,3142.984999418261,6.8,8,False,7.8,2014-05-02
AS14.19,2014-05-02,0.1923052479362559,943.426,975.397,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0,9.0,0.0,1432.8610005378728,7.8,7,False,7.4,2014-05-03
AS14.19,2014-05-03,0.1901187625754255,758.219,2356.546,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0,13.0,2.0,3198.180001020433,7.4,8,False,6.6,2014-05-04
AS14.19,2014-05-04,0.0694499949875841,687.174,3483.977,0.0,0.0,0.0,0.0,63.501,478.491,0.0,0.0,0.0,0.0,0.0,0.0,2679.487000226974,6.6,6,False,7.0,2014-05-05
AS14.20,2014-03-20,,211.455,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,545.854,0.0,0.0,0.0,0.0,369.4009997844696,7.0,7,False,7.0,2014-03-21
AS14.20,2014-03-22,0.007716049382716,29.871,402.935,0.0,0.0,0.0,0.0,58.238,3.013,0.0,1071.095,0.0,0.0,0.0,0.0,1565.3150002956393,7.5,7,False,7.6,2014-03-23
AS14.20,2014-03-23,0.0432098765432098,46.412000000000006,657.611,48.255,0.0,0.0,0.0,65.792,0.0,0.0,22.147,0.0,0.0,0.0,1.0,691.3710000514973,7.6,8,False,6.8,2014-03-24
AS14.20,2014-03-24,0.0333333333333333,115.908,766.497,162.989,0.0,445.804,0.0,14.054,228.282,0.0,954.654,0.0,0.0,0.0,1.0,249.11499953269964,6.8,10,False,6.0,2014-03-25
AS14.20,2014-03-25,0.0789351851851852,872.518,242.466,261.954,0.0,347.386,0.0,130.525,523.087,0.0,222.015,88.629,0.0,0.0,0.0,2657.941000223161,6.0,10,False,6.8,2014-03-26
AS14.20,2014-03-26,0.0257621567145376,256.87800000000004,80.782,370.681,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0,0.0,0.0,748.3169999122623,6.8,7,False,7.0,2014-03-27
AS14.20,2014-03-27,0.057,228.71,115.054,44.372,0.0,624.721,0.0,0.0,250.676,0.0,0.0,0.0,0.0,0.0,0.0,1263.7210004329686,7.0,7,False,6.25,2014-03-28
AS14.20,2014-03-28,0.0238095238095238,408.747,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.5519998073581,6.25,5,False,7.4,2014-03-29
AS14.20,2014-03-29,0.1381391585760517,122.243,21.13,0.0,0.0,494.903,0.0,122.482,0.0,0.0,0.0,0.0,0.0,4.0,0.0,760.8439998626707,7.4,7,False,7.5,2014-03-30
AS14.20,2014-03-30,0.3802083333333333,22.232,444.131,0.0,0.0,0.0,0.0,0.0,327.462,0.0,821.101,0.0,0.0,0.0,2.0,834.6750004291538,7.5,7,False,7.0,2014-03-31
AS14.20,2014-03-31,0.0125,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.71399974822997,7.0,5,False,6.25,2014-04-01
AS14.20,2014-04-01,0.0,38.34,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.6319999694824,6.25,4,False,6.5,2014-04-02
AS14.20,2014-04-02,0.0671296296296296,510.743,715.668,148.78199999999998,0.0,0.0,0.0,18.118,789.297,93.434,0.0,0.0,0.0,0.0,0.0,2276.728000640871,6.5,8,False,6.666666666666667,2014-04-03
AS14.20,2014-04-03,0.0550229741019215,43.258,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.6529998779297,6.666666666666667,5,False,7.0,2014-04-04
AS14.20,2014-04-04,0.0157407407407407,275.829,761.8199999999999,0.0,75.399,546.803,0.0,41.504,364.033,0.0,0.0,0.0,0.0,0.0,0.0,2065.8469989299774,7.0,8,False,7.0,2014-04-05
AS14.20,2014-04-05,0.0905602359962825,108.754,94.521,27.475,0.0,422.587,0.0,153.89600000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,807.5760002136229,7.0,8,False,7.0,2014-04-06
AS14.20,2014-04-06,0.0602271408224647,231.018,852.777,14.083,0.0,418.192,0.0,0.0,437.39,0.0,0.0,0.0,0.0,3.0,1.0,1780.050999641419,7.0,9,False,6.8,2014-04-07
AS14.20,2014-04-07,0.0290117079889807,73.935,882.912,77.365,0.0,530.69,0.0,0.0,574.76,0.0,0.0,0.0,0.0,0.0,1.0,290.2020001411439,6.8,8,False,7.25,2014-04-08
AS14.20,2014-04-08,0.0033670033670033,66.224,0.0,0.0,0.0,531.717,0.0,0.0,4.024,0.0,0.0,0.0,0.0,0.0,2.0,601.9649999141694,7.25,6,False,7.75,2014-04-09
AS14.20,2014-04-09,0.069361289395536,241.883,263.23,248.851,0.0,0.0,0.0,44.223,1007.613,0.0,0.0,0.0,0.0,0.0,4.0,1532.6959998607635,7.75,8,False,7.0,2014-04-10
AS14.20,2014-04-10,0.0218364197530864,86.771,661.899,123.988,0.0,0.0,0.0,10.035,330.51300000000003,0.0,0.0,0.0,0.0,0.0,1.0,1213.406999826432,7.0,8,False,7.5,2014-04-11
AS14.20,2014-04-11,0.0550925925925925,55.402,72.345,0.0,0.0,0.0,0.0,41.273,0.0,0.0,0.0,0.0,0.0,2.0,0.0,169.1849999427795,7.5,6,False,6.8,2014-04-12
AS14.20,2014-04-12,0.0459805591031644,326.646,2408.115,0.0,49.692,404.376,0.0,81.62899999999999,105.212,0.0,0.0,0.0,0.0,6.0,1.0,3952.105000019076,6.8,10,False,6.8,2014-04-13
AS14.20,2014-04-13,0.0,12.451,0.0,0.0,0.0,569.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01699995994568,6.8,3,False,6.8,2014-04-14
AS14.20,2014-04-15,0.1069444444444444,104.234,421.382,24.137,0.0,0.0,0.0,14.144,135.541,0.0,0.0,0.0,0.0,0.0,0.0,699.7319998741151,6.8,7,False,7.2,2014-04-16
AS14.20,2014-04-16,0.0046296296296296,0.0,0.0,0.0,0.0,0.0,0.0,11.276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.29800009727478,7.2,4,False,6.4,2014-04-17
AS14.20,2014-04-17,0.0145800106326422,306.671,476.179,65.554,0.0,496.895,0.0,0.0,319.817,0.0,39.18,0.0,0.0,0.0,1.0,1704.4969999790194,6.4,9,False,6.75,2014-04-18
AS14.20,2014-04-18,0.0064300411522633,78.833,0.0,0.0,0.0,0.0,0.0,0.0,14.633,0.0,0.0,0.0,0.0,0.0,0.0,93.54699969291684,6.75,4,False,7.5,2014-04-19
AS14.20,2014-04-19,0.0362707535121329,73.705,2344.307,0.0,0.0,196.45,0.0,0.0,35.379,0.0,3.01,0.0,0.0,0.0,0.0,2848.953001022339,7.5,7,False,7.6,2014-04-20
AS14.20,2014-04-20,0.17375,308.396,282.616,0.0,0.0,0.0,0.0,185.428,13.353,0.0,0.0,0.0,0.0,1.0,0.0,758.62700009346,7.6,7,False,7.4,2014-04-21
AS14.20,2014-04-21,0.060422502334267,168.567,341.427,14.783,0.0,0.0,0.0,14.048,1074.261,0.0,0.0,0.0,0.0,0.0,1.0,719.6380009651183,7.4,8,False,6.4,2014-04-22
AS14.20,2014-04-23,0.0541666666666667,8.155999999999999,202.358,12.065,0.0,0.0,0.0,12.05,83.15,0.0,0.0,0.0,0.0,0.0,1.0,317.956999540329,7.0,8,False,7.0,2014-04-24
AS14.20,2014-04-24,0.0369019607843137,542.866,484.745,16.071,0.0,0.0,0.0,378.066,82.875,0.0,0.0,0.0,0.0,1.0,0.0,1478.5470013618472,7.0,8,False,7.0,2014-04-25
AS14.20,2014-04-25,0.0437933055348103,192.424,488.702,21.807,0.0,0.0,0.0,46.597,60.263,0.0,0.0,0.0,0.0,2.0,0.0,707.3170003890989,7.0,8,False,7.0,2014-04-26
AS14.20,2014-04-26,0.046111111111111,113.58,594.009,122.576,0.0,0.0,0.0,0.0,460.113,0.0,0.0,0.0,0.0,0.0,1.0,1290.6129994392386,7.0,7,False,6.8,2014-04-27
AS14.20,2014-04-27,0.0178928571428571,132.168,337.639,0.0,0.0,0.0,0.0,38.161,932.73,0.0,59.635,0.0,0.0,0.0,0.0,1501.0290005207064,6.8,7,False,6.8,2014-04-28
AS14.20,2014-04-28,0.0566866746698679,249.593,1130.865,200.395,0.0,561.0070000000001,0.0,46.02,399.017,0.0,0.0,0.0,0.0,0.0,0.0,2972.6559991836543,6.8,8,False,7.25,2014-04-29
AS14.20,2014-04-29,0.0034722222222222,163.942,105.477,18.071,0.0,0.0,0.0,0.0,131.852,0.0,0.0,0.0,0.0,0.0,0.0,419.503999948502,7.25,6,False,7.0,2014-04-30
AS14.23,2014-03-22,0.3713608957795003,403.867,1871.42,723.923,0.0,0.0,0.0,294.722,662.43,0.0,2821.547,0.0,0.0,0.0,1.0,6747.242002010347,7.0,9,False,7.0,2014-03-23
AS14.23,2014-03-23,0.2179961524600134,1069.076,8325.709,1164.8909999999998,0.0,0.0,0.0,66.582,26909.387,0.0,274.31600000000003,21.202,0.0,1.0,0.0,18823.159001588803,7.0,10,False,5.8,2014-03-24
AS14.23,2014-03-24,0.3554132307808778,2697.491,3689.192,1131.028,0.0,0.0,0.0,443.717,1270.961,39.085,280.964,3.016,0.0,0.0,0.0,8781.531001091003,5.8,10,False,6.2,2014-03-25
AS14.23,2014-03-25,0.2749540512858405,2184.615,5755.287,7282.863,0.0,0.0,0.0,306.618,0.0,180.392,256.963,0.0,0.0,0.0,0.0,12249.914999246595,6.2,8,False,7.0,2014-03-26
AS14.23,2014-03-26,0.4050488549279553,700.687,6966.642,2465.463,0.0,179.902,0.0,841.1199999999999,145.66899999999998,22.086,85.333,0.0,0.0,1.0,1.0,11393.93699741364,7.0,12,False,7.0,2014-03-27
AS14.23,2014-03-27,0.3562184343434343,1005.019,1323.042,4003.163,0.0,1684.809,0.0,92.791,15.102,42.16,953.916,0.0,0.0,0.0,0.0,9123.214999675754,7.0,10,False,7.0,2014-03-28
AS14.23,2014-03-28,0.4054120879120879,237.626,4366.8910000000005,1032.578,0.0,162.83499999999998,0.0,51.548,0.0,6.021,0.0,0.0,0.0,0.0,0.0,5532.18599820137,7.0,8,False,7.25,2014-03-29
AS14.23,2014-03-29,0.3971758776890901,1619.4679999999998,4979.601,692.3729999999999,0.0,3467.018,0.0,122.693,97.176,56.117,124.069,0.0,0.0,0.0,0.0,10590.769999980928,7.25,10,False,7.0,2014-03-30
AS14.23,2014-03-30,0.4181943516042781,782.505,2910.908,2285.785,0.0,663.558,0.0,210.147,522.704,0.0,272.746,48.304,0.0,1.0,0.0,7674.735999107361,7.0,11,False,7.5,2014-03-31
AS14.23,2014-03-31,0.383014657192235,2354.496,8950.417,3680.247,0.0,675.346,0.0,96.989,277.922,34.179,7.025,0.0,0.0,1.0,0.0,15913.595998764033,7.5,11,False,7.5,2014-04-01
AS14.23,2014-04-01,0.5112974987974988,1097.685,6127.288,716.305,0.0,126.497,141.805,35.653,201.21,359.536,407.957,35.176,0.0,0.0,0.0,9203.440999031063,7.5,12,False,7.0,2014-04-02
