row_number,id,time,variable,value
1065021,AS14.17,2014-03-28 14:14:11.342,appCat.builtin,59.232
1066211,AS14.17,2014-03-28 21:27:27.217,appCat.builtin,30.554
1066631,AS14.17,2014-03-29 01:07:10.316,appCat.builtin,29.981
1067631,AS14.17,2014-03-29 14:54:27.426,appCat.builtin,12.405
1068121,AS14.17,2014-03-29 17:35:51.963,appCat.builtin,13.057
1068151,AS14.17,2014-03-29 17:46:44.483,appCat.builtin,18.089
1068451,AS14.17,2014-03-29 21:22:04.703,appCat.builtin,114.656
1068791,AS14.17,2014-03-29 21:53:03.805,appCat.builtin,35.174
1069211,AS14.17,2014-03-30 14:30:27.365,appCat.builtin,33.356
1070531,AS14.17,2014-03-31 15:32:35.132,appCat.builtin,40.15
1070551,AS14.17,2014-03-31 15:33:16.301,appCat.builtin,71.237
1071021,AS14.17,2014-03-31 17:45:00.976,appCat.builtin,13.061
1071041,AS14.17,2014-03-31 17:45:17.055,appCat.builtin,59.349
1071611,AS14.17,2014-03-31 23:34:27.207,appCat.builtin,13.15
1071631,AS14.17,2014-03-31 23:35:00.413,appCat.builtin,29.296
1072561,AS14.17,2014-04-01 11:53:16.005,appCat.builtin,77.32
1073111,AS14.17,2014-04-01 14:24:11.878,appCat.builtin,36.157
1073131,AS14.17,2014-04-01 14:24:50.051,appCat.builtin,84.323
1073641,AS14.17,2014-04-01 16:37:32.338,appCat.builtin,14.043
1073691,AS14.17,2014-04-01 16:38:04.559,appCat.builtin,107.454
1074131,AS14.17,2014-04-01 19:52:41.234,appCat.builtin,26.757
1074321,AS14.17,2014-04-01 23:24:25.282,appCat.builtin,29.558
1074701,AS14.17,2014-04-02 09:52:16.114,appCat.builtin,19.106
1075151,AS14.17,2014-04-02 13:47:09.609,appCat.builtin,26.237
1075361,AS14.17,2014-04-02 14:56:59.395,appCat.builtin,282.556
1075561,AS14.17,2014-04-02 16:00:01.575,appCat.builtin,59.219
1076371,AS14.17,2014-04-02 23:15:07.614,appCat.builtin,28.104
1076451,AS14.17,2014-04-02 23:31:32.585,appCat.builtin,29.695
1076521,AS14.17,2014-04-03 06:23:47.051,appCat.builtin,461.292
1077331,AS14.17,2014-04-03 12:09:00.614,appCat.builtin,481.541
1077831,AS14.17,2014-04-03 16:34:09.500,appCat.builtin,34.153
1078121,AS14.17,2014-04-03 18:42:53.371,appCat.builtin,18.076
1078731,AS14.17,2014-04-03 22:53:15.053,appCat.builtin,14.063
1078751,AS14.17,2014-04-03 22:53:38.530,appCat.builtin,29.399
1079511,AS14.17,2014-04-04 15:22:37.551,appCat.builtin,22.206
1080361,AS14.17,2014-04-05 08:38:25.861,appCat.builtin,15.681
1080371,AS14.17,2014-04-05 08:39:49.845,appCat.builtin,19.861
1080681,AS14.17,2014-04-05 11:20:39.819,appCat.builtin,29.809
1081731,AS14.17,2014-04-06 00:47:55.259,appCat.builtin,29.39
1082141,AS14.17,2014-04-06 12:26:00.336,appCat.builtin,15.124
1082831,AS14.17,2014-04-07 21:08:13.358,appCat.builtin,14.908
1082971,AS14.17,2014-04-07 22:07:54.937,appCat.builtin,44.75
1083211,AS14.17,2014-04-08 03:10:40.426,appCat.builtin,19.871
1083481,AS14.17,2014-04-08 09:58:01.881,appCat.builtin,1547.029
1083991,AS14.17,2014-04-08 14:38:52.463,appCat.builtin,10.458
1084111,AS14.17,2014-04-08 14:51:26.191,appCat.builtin,32.176
1085001,AS14.17,2014-04-08 17:23:33.647,appCat.builtin,21.077
1085121,AS14.17,2014-04-08 17:32:40.723,appCat.builtin,35.284
1086021,AS14.17,2014-04-08 21:54:07.812,appCat.builtin,161.131
1087141,AS14.17,2014-04-09 10:18:46.851,appCat.builtin,12.038
1088171,AS14.17,2014-04-09 15:07:00.108,appCat.builtin,20.071
1088791,AS14.17,2014-04-09 16:14:40.661,appCat.builtin,30.018
1088911,AS14.17,2014-04-09 18:19:41.193,appCat.builtin,174.525
1090611,AS14.17,2014-04-10 16:06:21.187,appCat.builtin,30.261
1090631,AS14.17,2014-04-10 16:06:58.480,appCat.builtin,39.72
1091251,AS14.17,2014-04-10 20:10:35.170,appCat.builtin,202.865
1092871,AS14.17,2014-04-11 13:17:41.203,appCat.builtin,79.723
1093401,AS14.17,2014-04-11 17:51:40.720,appCat.builtin,17.067
1093981,AS14.17,2014-04-11 17:55:20.913,appCat.builtin,111.984
1094131,AS14.17,2014-04-11 19:17:07.105,appCat.builtin,31.66
1094161,AS14.17,2014-04-11 19:17:57.009,appCat.builtin,170.919
1094321,AS14.17,2014-04-11 20:10:21.717,appCat.builtin,18.147
1096341,AS14.17,2014-04-12 01:17:46.061,appCat.builtin,11.352
1096371,AS14.17,2014-04-12 05:27:57.115,appCat.builtin,19.296
1096431,AS14.17,2014-04-12 09:30:01.687,appCat.builtin,37.106
1096531,AS14.17,2014-04-12 09:55:01.279,appCat.builtin,59.176
1096841,AS14.17,2014-04-12 11:12:53.707,appCat.builtin,61.74
1097861,AS14.17,2014-04-12 13:54:42.951,appCat.builtin,31.842
1098241,AS14.17,2014-04-12 16:21:18.757,appCat.builtin,44.39
1098291,AS14.17,2014-04-12 16:28:06.359,appCat.builtin,128.567
1099821,AS14.17,2014-04-13 01:20:32.000,appCat.builtin,14.085
1100141,AS14.17,2014-04-13 05:53:26.275,appCat.builtin,19.656
1100721,AS14.17,2014-04-13 14:19:56.447,appCat.builtin,106.717
1101511,AS14.17,2014-04-13 19:35:54.279,appCat.builtin,35.152
1101601,AS14.17,2014-04-13 20:15:27.190,appCat.builtin,43.436
1101951,AS14.17,2014-04-14 01:59:08.683,appCat.builtin,19.045
1102561,AS14.17,2014-04-14 10:45:45.055,appCat.builtin,11.095
1102761,AS14.17,2014-04-14 11:51:03.575,appCat.builtin,35.14
1104121,AS14.17,2014-04-14 19:01:53.618,appCat.builtin,14.721
1104361,AS14.17,2014-04-15 03:29:21.493,appCat.builtin,19.486
1104411,AS14.17,2014-04-15 09:20:52.632,appCat.builtin,29.392
1105411,AS14.17,2014-04-15 14:26:17.494,appCat.builtin,14.039
1106211,AS14.17,2014-04-15 18:22:37.927,appCat.builtin,19.075
1106221,AS14.17,2014-04-15 18:22:57.005,appCat.builtin,42.179
1106231,AS14.17,2014-04-15 18:23:39.190,appCat.builtin,91.822
1106911,AS14.17,2014-04-15 21:09:09.697,appCat.builtin,93.511
1106931,AS14.17,2014-04-15 21:10:45.217,appCat.builtin,135.938
1107261,AS14.17,2014-04-15 22:51:58.621,appCat.builtin,14.257
1107281,AS14.17,2014-04-16 02:39:01.280,appCat.builtin,19.369
1107361,AS14.17,2014-04-16 07:20:01.506,appCat.builtin,58.163
1108151,AS14.17,2014-04-16 10:22:52.154,appCat.builtin,28.113
1108661,AS14.17,2014-04-16 12:53:07.098,appCat.builtin,11.045
1108671,AS14.17,2014-04-16 12:53:18.148,appCat.builtin,33.174
1108691,AS14.17,2014-04-16 12:54:19.844,appCat.builtin,41.524
1109271,AS14.17,2014-04-16 14:37:58.352,appCat.builtin,31.077
1110731,AS14.17,2014-04-17 03:55:16.299,appCat.builtin,19.601
1112071,AS14.17,2014-04-17 20:23:00.289,appCat.builtin,106.782
1112541,AS14.17,2014-04-18 14:04:27.369,appCat.builtin,30.764
1114451,AS14.17,2014-04-20 03:38:13.789,appCat.builtin,19.212
1114911,AS14.17,2014-04-20 13:36:25.006,appCat.builtin,13.04
1115771,AS14.17,2014-04-20 16:56:24.318,appCat.builtin,22.097
1115781,AS14.17,2014-04-20 16:56:46.417,appCat.builtin,57.305
1116891,AS14.17,2014-04-20 21:39:48.694,appCat.builtin,19.125
1117101,AS14.17,2014-04-20 21:58:27.946,appCat.builtin,22.105
1118931,AS14.17,2014-04-21 22:59:11.200,appCat.builtin,32.127
1119611,AS14.17,2014-04-22 13:58:40.967,appCat.builtin,22.17
1120401,AS14.17,2014-04-22 20:57:22.460,appCat.builtin,25.336
1120461,AS14.17,2014-04-22 21:02:53.736,appCat.builtin,29.963
1121031,AS14.17,2014-04-22 23:25:50.282,appCat.builtin,14.563
1121211,AS14.17,2014-04-23 08:30:01.680,appCat.builtin,32.282
1121231,AS14.17,2014-04-23 08:35:01.095,appCat.builtin,59.17
1122431,AS14.17,2014-04-23 15:42:08.352,appCat.builtin,18.797
1122791,AS14.17,2014-04-23 16:38:33.426,appCat.builtin,31.232
1123411,AS14.17,2014-04-23 20:05:58.999,appCat.builtin,18.149
1123431,AS14.17,2014-04-23 20:09:39.117,appCat.builtin,19.685
1123951,AS14.17,2014-04-23 22:52:36.482,appCat.builtin,16.069
1123981,AS14.17,2014-04-24 02:19:49.713,appCat.builtin,18.767
1124691,AS14.17,2014-04-24 12:50:28.698,appCat.builtin,14.534
1125011,AS14.17,2014-04-24 13:48:51.108,appCat.builtin,33.824
1125241,AS14.17,2014-04-24 15:41:05.250,appCat.builtin,45.42
1125251,AS14.17,2014-04-24 15:42:43.453,appCat.builtin,58.48
1125841,AS14.17,2014-04-24 18:23:45.933,appCat.builtin,44.359
1125981,AS14.17,2014-04-24 20:01:22.223,appCat.builtin,68.271
1126631,AS14.17,2014-04-24 23:38:14.762,appCat.builtin,14392.124
1126901,AS14.17,2014-04-25 11:38:59.246,appCat.builtin,18.109
1127171,AS14.17,2014-04-25 13:31:30.828,appCat.builtin,28.15
1127601,AS14.17,2014-04-25 16:04:53.724,appCat.builtin,54.259
1127991,AS14.17,2014-04-25 20:39:16.552,appCat.builtin,76.262
1128041,AS14.17,2014-04-25 20:53:42.124,appCat.builtin,193.604
1128591,AS14.17,2014-04-25 21:52:46.072,appCat.builtin,36.479
1128881,AS14.17,2014-04-26 00:03:06.042,appCat.builtin,19.264
1128951,AS14.17,2014-04-26 00:34:36.150,appCat.builtin,65.533
1129961,AS14.17,2014-04-26 10:37:49.290,appCat.builtin,13.943
1130331,AS14.17,2014-04-26 12:36:39.230,appCat.builtin,39.659
1131251,AS14.17,2014-04-27 20:10:31.130,appCat.builtin,132.7
1131671,AS14.17,2014-04-27 21:01:01.020,appCat.builtin,290.932
1132101,AS14.17,2014-04-27 22:08:27.967,appCat.builtin,12760.375
1133181,AS14.17,2014-04-28 12:19:08.308,appCat.builtin,11.078
1133231,AS14.17,2014-04-28 12:20:17.278,appCat.builtin,14.08
1133621,AS14.17,2014-04-28 15:05:19.426,appCat.builtin,76.86
1134271,AS14.17,2014-04-29 00:03:07.539,appCat.builtin,30.352
1135381,AS14.17,2014-04-29 13:49:27.941,appCat.builtin,19.086
1135401,AS14.17,2014-04-29 13:49:51.444,appCat.builtin,24.139
1136043,AS14.17,2014-04-29 14:31:28.016,appCat.builtin,13.051
1136461,AS14.17,2014-04-29 17:45:42.371,appCat.builtin,31.704
1136651,AS14.17,2014-04-30 00:34:42.088,appCat.builtin,11258.472
1136981,AS14.17,2014-04-30 09:35:51.217,appCat.builtin,15.056
1137581,AS14.17,2014-04-30 17:49:45.480,appCat.builtin,22.094
1138071,AS14.17,2014-05-01 00:37:34.891,appCat.builtin,14.45
1138141,AS14.17,2014-05-01 11:08:36.739,appCat.builtin,29.691
1138271,AS14.17,2014-05-01 15:23:59.151,appCat.builtin,28.113
1138911,AS14.17,2014-05-02 00:22:44.013,appCat.builtin,30.166
1139041,AS14.17,2014-05-02 11:08:07.354,appCat.builtin,855.747
1139691,AS14.17,2014-05-02 15:28:46.625,appCat.builtin,12.111
1139701,AS14.17,2014-05-02 15:28:58.736,appCat.builtin,4639.512
1140101,AS14.17,2014-05-02 21:11:17.157,appCat.builtin,73.418
1140401,AS14.17,2014-05-03 02:21:22.244,appCat.builtin,18.109
1140411,AS14.17,2014-05-03 08:04:31.684,appCat.builtin,28.832
1140911,AS14.17,2014-05-03 11:13:15.009,appCat.builtin,74.819
1141031,AS14.17,2014-05-03 11:17:43.747,appCat.builtin,29.584
1141591,AS14.17,2014-05-03 16:03:04.256,appCat.builtin,99.601
1142181,AS14.17,2014-05-04 11:03:07.426,appCat.builtin,14.93
1142281,AS14.17,2014-05-04 17:55:31.443,appCat.builtin,49.092
1142601,AS14.17,2014-05-04 22:36:12.466,appCat.builtin,22.184
1142621,AS14.17,2014-05-04 22:36:38.667,appCat.builtin,35.149
338440,AS14.17,2014-03-20 21:43:27.401,appCat.communication,100.372
338508,AS14.17,2014-03-21 10:01:25.177,appCat.communication,158.372
338531,AS14.17,2014-03-21 12:33:23.315,appCat.communication,158.674
338536,AS14.17,2014-03-21 12:40:29.523,appCat.communication,535.319
338569,AS14.17,2014-03-21 15:25:28.493,appCat.communication,3795.419
338595,AS14.17,2014-03-21 20:26:34.841,appCat.communication,448.339
338718,AS14.17,2014-03-22 15:07:44.226,appCat.communication,221.848
338736,AS14.17,2014-03-22 15:35:54.888,appCat.communication,302.038
338738,AS14.17,2014-03-22 15:49:11.213,appCat.communication,1366.693
338781,AS14.17,2014-03-22 21:07:31.112,appCat.communication,90.187
338806,AS14.17,2014-03-22 22:03:46.664,appCat.communication,5641.975
338900,AS14.17,2014-03-23 18:14:04.890,appCat.communication,74.235
338905,AS14.17,2014-03-23 18:16:02.434,appCat.communication,89.35
338967,AS14.17,2014-03-23 21:39:35.868,appCat.communication,1638.439
339121,AS14.17,2014-03-24 11:32:47.569,appCat.communication,129.943
339154,AS14.17,2014-03-24 14:06:32.167,appCat.communication,148.821
339195,AS14.17,2014-03-24 15:59:38.213,appCat.communication,72.391
339200,AS14.17,2014-03-24 16:24:45.509,appCat.communication,132.861
339239,AS14.17,2014-03-24 19:29:09.267,appCat.communication,121.25
339264,AS14.17,2014-03-25 14:05:29.812,appCat.communication,76.63
339309,AS14.17,2014-03-25 17:19:18.832,appCat.communication,484.844
339400,AS14.17,2014-03-26 11:23:48.864,appCat.communication,80.736
339405,AS14.17,2014-03-26 11:43:40.086,appCat.communication,164.833
339491,AS14.17,2014-03-26 16:42:31.128,appCat.communication,141.685
339540,AS14.17,2014-03-26 19:26:57.884,appCat.communication,94.324
339576,AS14.17,2014-03-26 21:05:11.961,appCat.communication,88.314
339684,AS14.17,2014-03-27 12:18:12.334,appCat.communication,400.658
339748,AS14.17,2014-03-27 17:26:45.269,appCat.communication,3159.686
339817,AS14.17,2014-03-27 22:41:58.844,appCat.communication,139.882
339869,AS14.17,2014-03-28 11:03:01.148,appCat.communication,1802.288
339906,AS14.17,2014-03-28 14:12:48.901,appCat.communication,82.439
339942,AS14.17,2014-03-28 15:25:33.684,appCat.communication,191.93
340028,AS14.17,2014-03-28 21:28:50.401,appCat.communication,78.452
340106,AS14.17,2014-03-29 11:36:12.742,appCat.communication,108.489
340133,AS14.17,2014-03-29 12:16:13.115,appCat.communication,100.681
340356,AS14.17,2014-03-30 22:20:32.326,appCat.communication,102.674
340418,AS14.17,2014-03-31 12:25:00.542,appCat.communication,70.791
340469,AS14.17,2014-03-31 15:36:39.924,appCat.communication,85.402
340514,AS14.17,2014-03-31 17:46:26.480,appCat.communication,300.447
340573,AS14.17,2014-04-01 06:46:03.184,appCat.communication,163.617
340626,AS14.17,2014-04-01 09:36:46.131,appCat.communication,1764.747
340651,AS14.17,2014-04-01 11:41:28.990,appCat.communication,154.633
340737,AS14.17,2014-04-01 14:56:04.654,appCat.communication,205.37
340829,AS14.17,2014-04-01 21:34:41.430,appCat.communication,262.281
340955,AS14.17,2014-04-02 15:18:57.552,appCat.communication,105.401
341058,AS14.17,2014-04-03 06:31:28.354,appCat.communication,638.808
341152,AS14.17,2014-04-03 12:42:03.887,appCat.communication,102.606
341244,AS14.17,2014-04-03 19:46:02.404,appCat.communication,172.721
341415,AS14.17,2014-04-04 21:21:07.094,appCat.communication,78.875
341449,AS14.17,2014-04-05 09:59:13.244,appCat.communication,123.406
341529,AS14.17,2014-04-05 21:21:02.940,appCat.communication,73.837
341531,AS14.17,2014-04-05 21:23:14.157,appCat.communication,208.072
341555,AS14.17,2014-04-05 22:33:09.822,appCat.communication,720.194
341639,AS14.17,2014-04-07 15:22:53.640,appCat.communication,100.403
341847,AS14.17,2014-04-08 16:46:58.036,appCat.communication,97.594
341912,AS14.17,2014-04-08 17:27:08.134,appCat.communication,106.965
341913,AS14.17,2014-04-08 17:29:00.799,appCat.communication,176.748
341963,AS14.17,2014-04-08 21:05:33.299,appCat.communication,102.393
342011,AS14.17,2014-04-08 21:59:21.604,appCat.communication,101.367
342049,AS14.17,2014-04-09 06:30:39.849,appCat.communication,115.449
342120,AS14.17,2014-04-09 10:18:58.891,appCat.communication,101.393
342235,AS14.17,2014-04-09 15:13:20.548,appCat.communication,103.076
342359,AS14.17,2014-04-10 12:06:06.480,appCat.communication,616.672
342486,AS14.17,2014-04-10 17:51:07.756,appCat.communication,94.302
342487,AS14.17,2014-04-10 17:53:32.959,appCat.communication,454.691
342568,AS14.17,2014-04-10 22:50:48.068,appCat.communication,93.75
343032,AS14.17,2014-04-12 01:02:38.138,appCat.communication,260.91
343199,AS14.17,2014-04-12 14:17:31.970,appCat.communication,156.061
343402,AS14.17,2014-04-13 01:40:01.946,appCat.communication,87.49
343614,AS14.17,2014-04-14 07:34:53.374,appCat.communication,78.714
343793,AS14.17,2014-04-14 17:06:37.263,appCat.communication,81.328
343871,AS14.17,2014-04-15 11:01:09.427,appCat.communication,106.751
343898,AS14.17,2014-04-15 12:25:31.197,appCat.communication,154.375
343954,AS14.17,2014-04-15 14:33:40.513,appCat.communication,71.514
343961,AS14.17,2014-04-15 14:43:07.704,appCat.communication,116.596
343998,AS14.17,2014-04-15 16:35:59.335,appCat.communication,114.406
344012,AS14.17,2014-04-15 18:16:23.142,appCat.communication,70.292
344110,AS14.17,2014-04-15 21:48:37.335,appCat.communication,3087.329
344165,AS14.17,2014-04-16 08:04:11.309,appCat.communication,147.826
344193,AS14.17,2014-04-16 08:53:30.176,appCat.communication,68.092
344204,AS14.17,2014-04-16 09:05:45.572,appCat.communication,177.466
344305,AS14.17,2014-04-16 14:12:58.565,appCat.communication,157.928
344341,AS14.17,2014-04-16 14:41:28.507,appCat.communication,122.462
344377,AS14.17,2014-04-16 16:25:23.065,appCat.communication,152.222
344434,AS14.17,2014-04-16 20:18:24.470,appCat.communication,185.734
344457,AS14.17,2014-04-17 00:07:27.825,appCat.communication,108.662
344566,AS14.17,2014-04-17 16:11:37.127,appCat.communication,154.015
344596,AS14.17,2014-04-17 19:00:32.467,appCat.communication,105.355
344599,AS14.17,2014-04-17 19:04:34.210,appCat.communication,171.404
344665,AS14.17,2014-04-18 14:32:05.744,appCat.communication,79.788
344668,AS14.17,2014-04-18 14:44:34.200,appCat.communication,212.685
344688,AS14.17,2014-04-18 17:46:00.434,appCat.communication,92.971
344718,AS14.17,2014-04-18 22:36:14.006,appCat.communication,87.401
344759,AS14.17,2014-04-19 12:50:42.086,appCat.communication,106.922
344792,AS14.17,2014-04-19 17:30:09.088,appCat.communication,79.455
344808,AS14.17,2014-04-19 21:23:04.506,appCat.communication,77.018
344811,AS14.17,2014-04-19 21:31:23.084,appCat.communication,95.334
344843,AS14.17,2014-04-20 00:43:49.229,appCat.communication,174.568
344873,AS14.17,2014-04-20 11:50:22.358,appCat.communication,254.124
344963,AS14.17,2014-04-20 15:32:32.216,appCat.communication,67.602
344989,AS14.17,2014-04-20 17:07:15.197,appCat.communication,72.3
345166,AS14.17,2014-04-21 01:40:34.105,appCat.communication,1758.268
345208,AS14.17,2014-04-21 12:10:02.323,appCat.communication,67.529
345216,AS14.17,2014-04-21 12:26:02.216,appCat.communication,101.065
345232,AS14.17,2014-04-21 13:02:02.539,appCat.communication,296.481
345329,AS14.17,2014-04-22 08:10:32.499,appCat.communication,169.97
345330,AS14.17,2014-04-22 08:16:23.944,appCat.communication,272.385
345398,AS14.17,2014-04-22 15:42:43.073,appCat.communication,428.04
345448,AS14.17,2014-04-22 20:59:12.757,appCat.communication,162.219
345480,AS14.17,2014-04-22 22:20:28.516,appCat.communication,91.543
345491,AS14.17,2014-04-22 22:26:29.062,appCat.communication,280.099
345502,AS14.17,2014-04-22 23:09:19.753,appCat.communication,779.602
345563,AS14.17,2014-04-23 10:20:38.357,appCat.communication,129.589
345582,AS14.17,2014-04-23 12:29:01.479,appCat.communication,235.504
345621,AS14.17,2014-04-23 15:28:26.924,appCat.communication,113.471
345649,AS14.17,2014-04-23 15:42:27.157,appCat.communication,141.459
345753,AS14.17,2014-04-23 20:32:21.323,appCat.communication,72.266
345798,AS14.17,2014-04-23 22:50:10.858,appCat.communication,130.523
346008,AS14.17,2014-04-24 20:03:27.813,appCat.communication,87.041
346020,AS14.17,2014-04-24 20:29:09.614,appCat.communication,273.239
346032,AS14.17,2014-04-24 22:12:40.931,appCat.communication,124.547
346078,AS14.17,2014-04-25 09:18:26.224,appCat.communication,2517.984
346143,AS14.17,2014-04-25 14:32:26.237,appCat.communication,98.573
346195,AS14.17,2014-04-25 18:06:09.046,appCat.communication,349.992
346304,AS14.17,2014-04-26 00:40:09.957,appCat.communication,708.822
346353,AS14.17,2014-04-26 08:40:38.174,appCat.communication,1054.743
346494,AS14.17,2014-04-27 11:37:13.371,appCat.communication,1900.995
346599,AS14.17,2014-04-27 21:53:45.966,appCat.communication,75.289
346635,AS14.17,2014-04-28 08:57:25.338,appCat.communication,149.879
346788,AS14.17,2014-04-28 15:44:04.947,appCat.communication,90.301
346810,AS14.17,2014-04-28 17:33:54.150,appCat.communication,487.522
346850,AS14.17,2014-04-29 08:35:12.594,appCat.communication,70.509
346874,AS14.17,2014-04-29 09:57:35.721,appCat.communication,110.662
346881,AS14.17,2014-04-29 10:08:25.322,appCat.communication,168.087
346914,AS14.17,2014-04-29 12:01:33.223,appCat.communication,73.319
347138,AS14.17,2014-04-30 13:15:32.703,appCat.communication,67.774
347168,AS14.17,2014-04-30 17:50:37.046,appCat.communication,87.235
347179,AS14.17,2014-04-30 19:01:51.486,appCat.communication,109.037
347192,AS14.17,2014-04-30 22:27:46.244,appCat.communication,182.228
347207,AS14.17,2014-04-30 23:36:09.799,appCat.communication,1803.142
347263,AS14.17,2014-05-01 18:29:51.134,appCat.communication,82.865
347269,AS14.17,2014-05-01 18:54:37.782,appCat.communication,252.895
347317,AS14.17,2014-05-02 12:47:41.023,appCat.communication,224.429
347473,AS14.17,2014-05-03 10:56:27.561,appCat.communication,239.859
347537,AS14.17,2014-05-03 12:47:47.970,appCat.communication,100.585
347588,AS14.17,2014-05-03 17:58:08.082,appCat.communication,74.722
347630,AS14.17,2014-05-04 17:45:18.125,appCat.communication,72.932
347654,AS14.17,2014-05-04 20:49:46.482,appCat.communication,1384.993
347742,AS14.17,2014-05-05 13:48:16.349,appCat.communication,91.394
347744,AS14.17,2014-05-05 13:51:33.846,appCat.communication,116.416
347755,AS14.17,2014-05-05 14:38:07.142,appCat.communication,72.521
571905,AS14.17,2014-03-21 08:35:02.740,appCat.entertainment,651.008
572711,AS14.17,2014-03-25 16:42:58.855,appCat.entertainment,894.89
573047,AS14.17,2014-03-27 08:53:53.141,appCat.entertainment,829.255
573485,AS14.17,2014-03-29 09:31:50.757,appCat.entertainment,687.823
574001,AS14.17,2014-04-01 07:47:44.019,appCat.entertainment,895.725
574218,AS14.17,2014-04-01 19:05:42.688,appCat.entertainment,559.918
574453,AS14.17,2014-04-02 23:20:06.882,appCat.entertainment,581.232
574637,AS14.17,2014-04-03 18:54:06.687,appCat.entertainment,568.176
574699,AS14.17,2014-04-04 09:12:43.020,appCat.entertainment,699.717
574979,AS14.17,2014-04-06 00:26:22.411,appCat.entertainment,989.497
575495,AS14.17,2014-04-09 08:01:56.086,appCat.entertainment,1104.174
575731,AS14.17,2014-04-09 18:33:04.785,appCat.entertainment,857.756
575838,AS14.17,2014-04-10 15:37:20.502,appCat.entertainment,866.931
577259,AS14.17,2014-04-15 10:24:33.420,appCat.entertainment,864.374
578098,AS14.17,2014-04-18 17:55:46.539,appCat.entertainment,687.54
578762,AS14.17,2014-04-22 12:50:47.709,appCat.entertainment,684.353
578957,AS14.17,2014-04-23 09:41:50.038,appCat.entertainment,833.839
579490,AS14.17,2014-04-25 10:07:02.170,appCat.entertainment,600.625
580011,AS14.17,2014-04-27 21:55:57.663,appCat.entertainment,597.85
580420,AS14.17,2014-04-29 14:34:01.773,appCat.entertainment,547.628
1272911,AS14.17,2014-03-25 15:02:52.982,appCat.office,269.322
1274350,AS14.17,2014-04-01 14:47:19.766,appCat.office,291.027
1275579,AS14.17,2014-04-08 20:50:00.244,appCat.office,567.44
1278460,AS14.17,2014-04-20 00:39:29.907,appCat.office,256.297
1505833,AS14.17,2014-03-22 23:52:40.039,appCat.other,99.032
1506568,AS14.17,2014-03-26 19:32:56.345,appCat.other,69.744
1507044,AS14.17,2014-03-28 21:18:26.654,appCat.other,78.416
1507452,AS14.17,2014-03-31 14:22:06.552,appCat.other,86.42
1507467,AS14.17,2014-03-31 14:53:49.119,appCat.other,157.921
1507612,AS14.17,2014-04-01 07:30:38.121,appCat.other,229.283
1508282,AS14.17,2014-04-03 22:35:34.907,appCat.other,53.25
1508610,AS14.17,2014-04-06 09:15:26.960,appCat.other,20.691
1508611,AS14.17,2014-04-06 09:15:49.789,appCat.other,29.182
1509256,AS14.17,2014-04-09 15:08:31.176,appCat.other,40.691
1509584,AS14.17,2014-04-10 22:43:37.825,appCat.other,57.252
1509588,AS14.17,2014-04-10 22:45:37.638,appCat.other,81.619
1511054,AS14.17,2014-04-15 18:25:11.019,appCat.other,22.238
1511058,AS14.17,2014-04-15 18:27:48.611,appCat.other,45.38
1511076,AS14.17,2014-04-15 18:33:13.490,appCat.other,185.809
1512235,AS14.17,2014-04-21 12:21:41.033,appCat.other,22.152
1513191,AS14.17,2014-04-25 16:05:47.984,appCat.other,76.85
1513795,AS14.17,2014-04-28 15:11:56.220,appCat.other,19.309
1738924,AS14.17,2014-03-21 08:27:00.895,appCat.social,179.669
1739061,AS14.17,2014-03-22 00:17:46.206,appCat.social,469.786
1739287,AS14.17,2014-03-23 14:50:29.624,appCat.social,338.33
1739604,AS14.17,2014-03-24 14:47:18.882,appCat.social,331.44
1739742,AS14.17,2014-03-25 17:29:07.885,appCat.social,116.489
1739752,AS14.17,2014-03-25 18:08:23.615,appCat.social,258.956
1739818,AS14.17,2014-03-26 09:06:03.154,appCat.social,176.476
1739852,AS14.17,2014-03-26 12:48:07.915,appCat.social,242.481
1739980,AS14.17,2014-03-26 19:36:42.951,appCat.social,127.643
1740065,AS14.17,2014-03-27 08:50:02.295,appCat.social,101.407
1740127,AS14.17,2014-03-27 13:42:05.240,appCat.social,124.114
1740183,AS14.17,2014-03-27 18:19:47.032,appCat.social,212.783
1740254,AS14.17,2014-03-27 23:21:11.259,appCat.social,192.022
1740474,AS14.17,2014-03-29 00:12:20.976,appCat.social,743.65
1740617,AS14.17,2014-03-29 16:24:55.206,appCat.social,127.074
1740672,AS14.17,2014-03-29 21:03:29.154,appCat.social,232.731
1740845,AS14.17,2014-03-31 12:09:26.881,appCat.social,923.494
1741022,AS14.17,2014-04-01 07:34:55.213,appCat.social,266.338
1741292,AS14.17,2014-04-02 08:05:34.246,appCat.social,362.697
1741474,AS14.17,2014-04-02 23:15:37.726,appCat.social,227.989
1741624,AS14.17,2014-04-03 16:57:43.993,appCat.social,283.587
1741690,AS14.17,2014-04-03 22:36:44.700,appCat.social,283.526
1741851,AS14.17,2014-04-04 21:48:54.812,appCat.social,188.948
1742023,AS14.17,2014-04-06 09:18:43.720,appCat.social,122.656
1742073,AS14.17,2014-04-07 16:16:53.401,appCat.social,413.164
1742231,AS14.17,2014-04-08 14:29:38.056,appCat.social,131.403
1742435,AS14.17,2014-04-08 21:51:44.200,appCat.social,142.557
1742680,AS14.17,2014-04-09 15:22:49.494,appCat.social,237.561
1742798,AS14.17,2014-04-10 12:25:18.944,appCat.social,758.115
1742933,AS14.17,2014-04-10 19:24:18.183,appCat.social,170.692
