row_number,id,time,variable,value
1071631,AS14.17,2014-03-31 23:35:00.413,appCat.builtin,29.296
1071641,AS14.17,2014-04-01 00:09:21.223,appCat.builtin,19.883
1071651,AS14.17,2014-04-01 06:45:01.812,appCat.builtin,24.1
1071881,AS14.17,2014-04-01 07:39:21.562,appCat.builtin,11.042
1072561,AS14.17,2014-04-01 11:53:16.005,appCat.builtin,77.32
1072651,AS14.17,2014-04-01 12:13:55.029,appCat.builtin,19.094
1072681,AS14.17,2014-04-01 12:14:52.290,appCat.builtin,31.595
1073111,AS14.17,2014-04-01 14:24:11.878,appCat.builtin,36.157
1073131,AS14.17,2014-04-01 14:24:50.051,appCat.builtin,84.323
1073281,AS14.17,2014-04-01 14:54:39.174,appCat.builtin,15.151
1073291,AS14.17,2014-04-01 14:54:54.329,appCat.builtin,48.217
1073341,AS14.17,2014-04-01 14:59:33.068,appCat.builtin,47.342
1073431,AS14.17,2014-04-01 15:32:36.352,appCat.builtin,34.238
1073611,AS14.17,2014-04-01 16:37:09.974,appCat.builtin,11.058
1073641,AS14.17,2014-04-01 16:37:32.338,appCat.builtin,14.043
1073691,AS14.17,2014-04-01 16:38:04.559,appCat.builtin,107.454
1073711,AS14.17,2014-04-01 16:43:48.128,appCat.builtin,35.159
1074131,AS14.17,2014-04-01 19:52:41.234,appCat.builtin,26.757
1074141,AS14.17,2014-04-01 20:58:41.720,appCat.builtin,14.468
1074301,AS14.17,2014-04-01 23:23:21.049,appCat.builtin,10.515
1074311,AS14.17,2014-04-01 23:24:02.355,appCat.builtin,14.441
1074321,AS14.17,2014-04-01 23:24:25.282,appCat.builtin,29.558
1074341,AS14.17,2014-04-02 00:03:02.085,appCat.builtin,23.2
1074371,AS14.17,2014-04-02 03:40:33.493,appCat.builtin,19.799
1074381,AS14.17,2014-04-02 06:15:01.749,appCat.builtin,20.89
1074401,AS14.17,2014-04-02 06:20:01.148,appCat.builtin,11.045
1074421,AS14.17,2014-04-02 06:25:01.282,appCat.builtin,20.077
1074441,AS14.17,2014-04-02 06:30:01.558,appCat.builtin,15.109
1074461,AS14.17,2014-04-02 06:35:01.301,appCat.builtin,18.084
1074601,AS14.17,2014-04-02 08:44:58.091,appCat.builtin,10.7
1074701,AS14.17,2014-04-02 09:52:16.114,appCat.builtin,19.106
1074711,AS14.17,2014-04-02 09:52:35.224,appCat.builtin,13.514
1074971,AS14.17,2014-04-02 12:48:10.059,appCat.builtin,17.138
1075151,AS14.17,2014-04-02 13:47:09.609,appCat.builtin,26.237
1075231,AS14.17,2014-04-02 14:05:46.987,appCat.builtin,11.269
1075301,AS14.17,2014-04-02 14:10:32.332,appCat.builtin,12.407
1075361,AS14.17,2014-04-02 14:56:59.395,appCat.builtin,282.556
1075411,AS14.17,2014-04-02 15:03:20.874,appCat.builtin,43.662
1075561,AS14.17,2014-04-02 16:00:01.575,appCat.builtin,59.219
1075581,AS14.17,2014-04-02 16:05:01.354,appCat.builtin,59.231
1075601,AS14.17,2014-04-02 16:10:01.213,appCat.builtin,59.185
1076371,AS14.17,2014-04-02 23:15:07.614,appCat.builtin,28.104
1076451,AS14.17,2014-04-02 23:31:32.585,appCat.builtin,29.695
1076461,AS14.17,2014-04-03 03:25:21.611,appCat.builtin,19.722
1076491,AS14.17,2014-04-03 06:21:18.736,appCat.builtin,30.168
1076501,AS14.17,2014-04-03 06:21:48.907,appCat.builtin,14.99
1076521,AS14.17,2014-04-03 06:23:47.051,appCat.builtin,461.292
1076821,AS14.17,2014-04-03 09:19:59.088,appCat.builtin,11.332
1077311,AS14.17,2014-04-03 11:47:51.025,appCat.builtin,11.521
1077331,AS14.17,2014-04-03 12:09:00.614,appCat.builtin,481.541
1077831,AS14.17,2014-04-03 16:34:09.500,appCat.builtin,34.153
1078121,AS14.17,2014-04-03 18:42:53.371,appCat.builtin,18.076
1078731,AS14.17,2014-04-03 22:53:15.053,appCat.builtin,14.063
1078751,AS14.17,2014-04-03 22:53:38.530,appCat.builtin,29.399
1078761,AS14.17,2014-04-04 02:26:28.203,appCat.builtin,19.512
1078771,AS14.17,2014-04-04 08:12:15.144,appCat.builtin,14.06
1079001,AS14.17,2014-04-04 09:27:30.892,appCat.builtin,12.886
1079511,AS14.17,2014-04-04 15:22:37.551,appCat.builtin,22.206
1080361,AS14.17,2014-04-05 08:38:25.861,appCat.builtin,15.681
1080371,AS14.17,2014-04-05 08:39:49.845,appCat.builtin,19.861
1080651,AS14.17,2014-04-05 10:53:13.799,appCat.builtin,16.047
1080681,AS14.17,2014-04-05 11:20:39.819,appCat.builtin,29.809
1080691,AS14.17,2014-04-05 11:22:10.931,appCat.builtin,19.272
1081731,AS14.17,2014-04-06 00:47:55.259,appCat.builtin,29.39
1081741,AS14.17,2014-04-06 04:31:01.303,appCat.builtin,19.967
1082141,AS14.17,2014-04-06 12:26:00.336,appCat.builtin,15.124
1082201,AS14.17,2014-04-06 17:25:25.257,appCat.builtin,12.161
1082331,AS14.17,2014-04-07 10:55:19.670,appCat.builtin,12.531
1082831,AS14.17,2014-04-07 21:08:13.358,appCat.builtin,14.908
1082971,AS14.17,2014-04-07 22:07:54.937,appCat.builtin,44.75
1083211,AS14.17,2014-04-08 03:10:40.426,appCat.builtin,19.871
1083481,AS14.17,2014-04-08 09:58:01.881,appCat.builtin,1547.029
1083991,AS14.17,2014-04-08 14:38:52.463,appCat.builtin,10.458
1084111,AS14.17,2014-04-08 14:51:26.191,appCat.builtin,32.176
1084211,AS14.17,2014-04-08 15:16:41.378,appCat.builtin,29.201
1084221,AS14.17,2014-04-08 15:19:11.401,appCat.builtin,15.013
1084251,AS14.17,2014-04-08 15:41:04.923,appCat.builtin,10.875
1084281,AS14.17,2014-04-08 15:50:18.095,appCat.builtin,37.036
1084291,AS14.17,2014-04-08 15:55:31.367,appCat.builtin,14.229
1084371,AS14.17,2014-04-08 16:44:59.325,appCat.builtin,32.174
1084401,AS14.17,2014-04-08 16:46:18.890,appCat.builtin,23.091
1084741,AS14.17,2014-04-08 17:16:51.173,appCat.builtin,11.18
1085001,AS14.17,2014-04-08 17:23:33.647,appCat.builtin,21.077
1085121,AS14.17,2014-04-08 17:32:40.723,appCat.builtin,35.284
1085271,AS14.17,2014-04-08 17:47:21.970,appCat.builtin,12.045
1085531,AS14.17,2014-04-08 20:49:39.125,appCat.builtin,21.1
1086021,AS14.17,2014-04-08 21:54:07.812,appCat.builtin,161.131
1086361,AS14.17,2014-04-08 22:26:29.015,appCat.builtin,68.285
1086391,AS14.17,2014-04-08 22:28:03.483,appCat.builtin,11.712
1086401,AS14.17,2014-04-09 01:51:59.766,appCat.builtin,19.237
1086411,AS14.17,2014-04-09 06:30:01.627,appCat.builtin,11.029
1086431,AS14.17,2014-04-09 06:30:22.778,appCat.builtin,17.064
1087141,AS14.17,2014-04-09 10:18:46.851,appCat.builtin,12.038
1088171,AS14.17,2014-04-09 15:07:00.108,appCat.builtin,20.071
1088181,AS14.17,2014-04-09 15:07:20.181,appCat.builtin,18.07
1088791,AS14.17,2014-04-09 16:14:40.661,appCat.builtin,30.018
1088911,AS14.17,2014-04-09 18:19:41.193,appCat.builtin,174.525
1088931,AS14.17,2014-04-09 18:22:41.842,appCat.builtin,36.303
1089571,AS14.17,2014-04-10 12:23:06.223,appCat.builtin,12.042
1089581,AS14.17,2014-04-10 12:23:18.266,appCat.builtin,13.041
1089691,AS14.17,2014-04-10 12:48:58.486,appCat.builtin,15.099
1089961,AS14.17,2014-04-10 15:00:30.023,appCat.builtin,11.043
1090611,AS14.17,2014-04-10 16:06:21.187,appCat.builtin,30.261
1090631,AS14.17,2014-04-10 16:06:58.480,appCat.builtin,39.72
1091251,AS14.17,2014-04-10 20:10:35.170,appCat.builtin,202.865
1091531,AS14.17,2014-04-10 22:43:19.736,appCat.builtin,18.086
1091781,AS14.17,2014-04-10 23:07:34.946,appCat.builtin,15.475
1091801,AS14.17,2014-04-11 03:03:41.571,appCat.builtin,19.387
1091841,AS14.17,2014-04-11 09:30:01.796,appCat.builtin,11.189
1091911,AS14.17,2014-04-11 09:31:11.512,appCat.builtin,14.702
1091921,AS14.17,2014-04-11 09:31:27.697,appCat.builtin,11.046
1091941,AS14.17,2014-04-11 10:00:01.265,appCat.builtin,22.107
1091961,AS14.17,2014-04-11 10:00:26.391,appCat.builtin,11.632
1092021,AS14.17,2014-04-11 10:40:01.243,appCat.builtin,14.046
1092871,AS14.17,2014-04-11 13:17:41.203,appCat.builtin,79.723
1093401,AS14.17,2014-04-11 17:51:40.720,appCat.builtin,17.067
1093981,AS14.17,2014-04-11 17:55:20.913,appCat.builtin,111.984
1094051,AS14.17,2014-04-11 19:10:51.674,appCat.builtin,29.153
1094131,AS14.17,2014-04-11 19:17:07.105,appCat.builtin,31.66
1094161,AS14.17,2014-04-11 19:17:57.009,appCat.builtin,170.919
1094321,AS14.17,2014-04-11 20:10:21.717,appCat.builtin,18.147
1096341,AS14.17,2014-04-12 01:17:46.061,appCat.builtin,11.352
1096371,AS14.17,2014-04-12 05:27:57.115,appCat.builtin,19.296
1096431,AS14.17,2014-04-12 09:30:01.687,appCat.builtin,37.106
1096451,AS14.17,2014-04-12 09:35:01.336,appCat.builtin,42.121
1096471,AS14.17,2014-04-12 09:40:01.467,appCat.builtin,13.031
1096531,AS14.17,2014-04-12 09:55:01.279,appCat.builtin,59.176
1096551,AS14.17,2014-04-12 10:00:01.881,appCat.builtin,17.048
1096631,AS14.17,2014-04-12 10:20:01.148,appCat.builtin,20.068
1096811,AS14.17,2014-04-12 11:12:19.579,appCat.builtin,22.08
1096841,AS14.17,2014-04-12 11:12:53.707,appCat.builtin,61.74
1096891,AS14.17,2014-04-12 11:16:07.984,appCat.builtin,30.305
1096901,AS14.17,2014-04-12 11:16:40.186,appCat.builtin,68.389
1097861,AS14.17,2014-04-12 13:54:42.951,appCat.builtin,31.842
1098031,AS14.17,2014-04-12 15:39:14.154,appCat.builtin,24.86
1098241,AS14.17,2014-04-12 16:21:18.757,appCat.builtin,44.39
1098291,AS14.17,2014-04-12 16:28:06.359,appCat.builtin,128.567
1099821,AS14.17,2014-04-13 01:20:32.000,appCat.builtin,14.085
1100141,AS14.17,2014-04-13 05:53:26.275,appCat.builtin,19.656
1100191,AS14.17,2014-04-13 08:34:53.053,appCat.builtin,19.497
1100721,AS14.17,2014-04-13 14:19:56.447,appCat.builtin,106.717
1100741,AS14.17,2014-04-13 14:22:48.068,appCat.builtin,10.443
1101511,AS14.17,2014-04-13 19:35:54.279,appCat.builtin,35.152
1101601,AS14.17,2014-04-13 20:15:27.190,appCat.builtin,43.436
1101951,AS14.17,2014-04-14 01:59:08.683,appCat.builtin,19.045
1101961,AS14.17,2014-04-14 06:30:01.881,appCat.builtin,20.279
1102561,AS14.17,2014-04-14 10:45:45.055,appCat.builtin,11.095
1102621,AS14.17,2014-04-14 10:52:21.875,appCat.builtin,10.51
1102761,AS14.17,2014-04-14 11:51:03.575,appCat.builtin,35.14
1103161,AS14.17,2014-04-14 16:53:30.453,appCat.builtin,35.705
1103171,AS14.17,2014-04-14 16:54:06.160,appCat.builtin,12.08
1104121,AS14.17,2014-04-14 19:01:53.618,appCat.builtin,14.721
1104201,AS14.17,2014-04-14 22:28:30.438,appCat.builtin,14.708
1104361,AS14.17,2014-04-15 03:29:21.493,appCat.builtin,19.486
1104411,AS14.17,2014-04-15 09:20:52.632,appCat.builtin,29.392
1104421,AS14.17,2014-04-15 10:12:46.230,appCat.builtin,17.08
1104561,AS14.17,2014-04-15 10:41:31.677,appCat.builtin,13.232
1105411,AS14.17,2014-04-15 14:26:17.494,appCat.builtin,14.039
1106211,AS14.17,2014-04-15 18:22:37.927,appCat.builtin,19.075
1106221,AS14.17,2014-04-15 18:22:57.005,appCat.builtin,42.179
1106231,AS14.17,2014-04-15 18:23:39.190,appCat.builtin,91.822
1106251,AS14.17,2014-04-15 18:25:33.265,appCat.builtin,61.768
1106271,AS14.17,2014-04-15 18:26:57.296,appCat.builtin,51.303
1106311,AS14.17,2014-04-15 18:28:44.111,appCat.builtin,19.05
1106321,AS14.17,2014-04-15 18:29:03.163,appCat.builtin,38.636
1106361,AS14.17,2014-04-15 18:30:09.255,appCat.builtin,79.64
1106431,AS14.17,2014-04-15 18:32:44.407,appCat.builtin,18.048
1106481,AS14.17,2014-04-15 18:46:16.174,appCat.builtin,29.975
1106491,AS14.17,2014-04-15 18:46:52.730,appCat.builtin,15.072
1106501,AS14.17,2014-04-15 18:47:07.802,appCat.builtin,33.137
1106691,AS14.17,2014-04-15 19:55:44.881,appCat.builtin,15.066
1106771,AS14.17,2014-04-15 20:04:00.243,appCat.builtin,21.095
1106911,AS14.17,2014-04-15 21:09:09.697,appCat.builtin,93.511
1106931,AS14.17,2014-04-15 21:10:45.217,appCat.builtin,135.938
1107261,AS14.17,2014-04-15 22:51:58.621,appCat.builtin,14.257
1107281,AS14.17,2014-04-16 02:39:01.280,appCat.builtin,19.369
1107361,AS14.17,2014-04-16 07:20:01.506,appCat.builtin,58.163
1107391,AS14.17,2014-04-16 07:25:00.961,appCat.builtin,11.025
1107431,AS14.17,2014-04-16 07:26:35.996,appCat.builtin,11.042
1108151,AS14.17,2014-04-16 10:22:52.154,appCat.builtin,28.113
1108661,AS14.17,2014-04-16 12:53:07.098,appCat.builtin,11.045
1108671,AS14.17,2014-04-16 12:53:18.148,appCat.builtin,33.174
1108691,AS14.17,2014-04-16 12:54:19.844,appCat.builtin,41.524
1108851,AS14.17,2014-04-16 13:22:40.019,appCat.builtin,30.124
1108901,AS14.17,2014-04-16 13:46:59.181,appCat.builtin,14.715
1109271,AS14.17,2014-04-16 14:37:58.352,appCat.builtin,31.077
1109291,AS14.17,2014-04-16 14:38:56.552,appCat.builtin,30.048
1109301,AS14.17,2014-04-16 14:39:29.553,appCat.builtin,22.065
1109491,AS14.17,2014-04-16 14:56:08.362,appCat.builtin,30.076
1109571,AS14.17,2014-04-16 15:00:23.276,appCat.builtin,12.042
1109601,AS14.17,2014-04-16 15:01:38.461,appCat.builtin,12.28
1110731,AS14.17,2014-04-17 03:55:16.299,appCat.builtin,19.601
1112071,AS14.17,2014-04-17 20:23:00.289,appCat.builtin,106.782
1112101,AS14.17,2014-04-17 20:27:58.319,appCat.builtin,32.019
1112251,AS14.17,2014-04-17 22:26:27.026,appCat.builtin,29.45
1112501,AS14.17,2014-04-18 02:44:50.658,appCat.builtin,14.439
1112511,AS14.17,2014-04-18 04:52:47.196,appCat.builtin,14.886
1112541,AS14.17,2014-04-18 14:04:27.369,appCat.builtin,30.764
1112571,AS14.17,2014-04-18 14:31:08.302,appCat.builtin,27.197
1112841,AS14.17,2014-04-18 17:47:33.407,appCat.builtin,24.082
1112921,AS14.17,2014-04-18 18:19:13.903,appCat.builtin,13.442
1113681,AS14.17,2014-04-19 13:12:06.805,appCat.builtin,17.041
1114071,AS14.17,2014-04-19 21:32:58.418,appCat.builtin,13.073
1114451,AS14.17,2014-04-20 03:38:13.789,appCat.builtin,19.212
1114911,AS14.17,2014-04-20 13:36:25.006,appCat.builtin,13.04
1115771,AS14.17,2014-04-20 16:56:24.318,appCat.builtin,22.097
1115781,AS14.17,2014-04-20 16:56:46.417,appCat.builtin,57.305
1116891,AS14.17,2014-04-20 21:39:48.694,appCat.builtin,19.125
1117061,AS14.17,2014-04-20 21:55:27.933,appCat.builtin,13.212
1117101,AS14.17,2014-04-20 21:58:27.946,appCat.builtin,22.105
1117131,AS14.17,2014-04-20 22:01:03.980,appCat.builtin,14.053
1117281,AS14.17,2014-04-20 22:12:44.082,appCat.builtin,12.303
1118931,AS14.17,2014-04-21 22:59:11.200,appCat.builtin,32.127
1118941,AS14.17,2014-04-22 01:11:11.095,appCat.builtin,19.405
1119011,AS14.17,2014-04-22 06:25:01.188,appCat.builtin,13.026
1119031,AS14.17,2014-04-22 06:30:01.413,appCat.builtin,14.038
1119611,AS14.17,2014-04-22 13:58:40.967,appCat.builtin,22.17
1119711,AS14.17,2014-04-22 14:11:22.760,appCat.builtin,18.277
1120401,AS14.17,2014-04-22 20:57:22.460,appCat.builtin,25.336
1120461,AS14.17,2014-04-22 21:02:53.736,appCat.builtin,29.963
1121031,AS14.17,2014-04-22 23:25:50.282,appCat.builtin,14.563
1121091,AS14.17,2014-04-22 23:29:32.217,appCat.builtin,12.983
1121101,AS14.17,2014-04-23 02:47:25.865,appCat.builtin,19.032
1121141,AS14.17,2014-04-23 08:15:02.230,appCat.builtin,20.051
1121191,AS14.17,2014-04-23 08:25:01.871,appCat.builtin,16.065
1121211,AS14.17,2014-04-23 08:30:01.680,appCat.builtin,32.282
1121231,AS14.17,2014-04-23 08:35:01.095,appCat.builtin,59.17
1121251,AS14.17,2014-04-23 08:40:01.091,appCat.builtin,41.113
1121271,AS14.17,2014-04-23 08:45:01.128,appCat.builtin,32.094
1121291,AS14.17,2014-04-23 08:50:01.111,appCat.builtin,30.083
1122381,AS14.17,2014-04-23 15:40:20.420,appCat.builtin,11.052
1122431,AS14.17,2014-04-23 15:42:08.352,appCat.builtin,18.797
1122791,AS14.17,2014-04-23 16:38:33.426,appCat.builtin,31.232
1122871,AS14.17,2014-04-23 16:41:19.793,appCat.builtin,11.046
1123411,AS14.17,2014-04-23 20:05:58.999,appCat.builtin,18.149
1123431,AS14.17,2014-04-23 20:09:39.117,appCat.builtin,19.685
1123951,AS14.17,2014-04-23 22:52:36.482,appCat.builtin,16.069
1123981,AS14.17,2014-04-24 02:19:49.713,appCat.builtin,18.767
1124041,AS14.17,2014-04-24 08:15:01.750,appCat.builtin,12.07
1124691,AS14.17,2014-04-24 12:50:28.698,appCat.builtin,14.534
1124871,AS14.17,2014-04-24 12:58:52.433,appCat.builtin,13.555
1125011,AS14.17,2014-04-24 13:48:51.108,appCat.builtin,33.824
1125241,AS14.17,2014-04-24 15:41:05.250,appCat.builtin,45.42
1125251,AS14.17,2014-04-24 15:42:43.453,appCat.builtin,58.48
1125841,AS14.17,2014-04-24 18:23:45.933,appCat.builtin,44.359
1125981,AS14.17,2014-04-24 20:01:22.223,appCat.builtin,68.271
1126011,AS14.17,2014-04-24 20:02:46.628,appCat.builtin,22.102
1126021,AS14.17,2014-04-24 20:03:08.733,appCat.builtin,19.079
1126101,AS14.17,2014-04-24 20:28:17.865,appCat.builtin,20.518
1126121,AS14.17,2014-04-24 20:28:44.448,appCat.builtin,18.141
1126431,AS14.17,2014-04-24 22:35:53.581,appCat.builtin,18.386
1126631,AS14.17,2014-04-24 23:38:14.762,appCat.builtin,14392.124
1126901,AS14.17,2014-04-25 11:38:59.246,appCat.builtin,18.109
1127171,AS14.17,2014-04-25 13:31:30.828,appCat.builtin,28.15
1127421,AS14.17,2014-04-25 14:36:13.490,appCat.builtin,19.081
1127601,AS14.17,2014-04-25 16:04:53.724,appCat.builtin,54.259
1127991,AS14.17,2014-04-25 20:39:16.552,appCat.builtin,76.262
1128041,AS14.17,2014-04-25 20:53:42.124,appCat.builtin,193.604
1128061,AS14.17,2014-04-25 21:00:03.000,appCat.builtin,31.713
1128101,AS14.17,2014-04-25 21:06:01.062,appCat.builtin,10.72
1128371,AS14.17,2014-04-25 21:46:39.460,appCat.builtin,11.708
1128591,AS14.17,2014-04-25 21:52:46.072,appCat.builtin,36.479
1128881,AS14.17,2014-04-26 00:03:06.042,appCat.builtin,19.264
1128951,AS14.17,2014-04-26 00:34:36.150,appCat.builtin,65.533
1129191,AS14.17,2014-04-26 02:03:37.134,appCat.builtin,15.133
1129621,AS14.17,2014-04-26 10:31:37.111,appCat.builtin,10.592
1129751,AS14.17,2014-04-26 10:33:58.109,appCat.builtin,11.104
1129811,AS14.17,2014-04-26 10:34:37.546,appCat.builtin,11.846
1129961,AS14.17,2014-04-26 10:37:49.290,appCat.builtin,13.943
1129971,AS14.17,2014-04-26 10:38:14.801,appCat.builtin,16.883
1130011,AS14.17,2014-04-26 10:38:51.875,appCat.builtin,11.713
1130091,AS14.17,2014-04-26 10:40:16.881,appCat.builtin,12.708
1130331,AS14.17,2014-04-26 12:36:39.230,appCat.builtin,39.659
1130351,AS14.17,2014-04-26 12:37:26.911,appCat.builtin,18.106
1130361,AS14.17,2014-04-26 12:37:45.023,appCat.builtin,15.69
1130431,AS14.17,2014-04-26 13:32:53.579,appCat.builtin,30.395
1130521,AS14.17,2014-04-26 14:02:56.894,appCat.builtin,15.588
1130821,AS14.17,2014-04-27 05:29:53.811,appCat.builtin,14.569
1130831,AS14.17,2014-04-27 10:30:56.256,appCat.builtin,14.498
1131101,AS14.17,2014-04-27 18:15:17.704,appCat.builtin,11.26
1131251,AS14.17,2014-04-27 20:10:31.130,appCat.builtin,132.7
1131321,AS14.17,2014-04-27 20:25:49.072,appCat.builtin,109.503
1131401,AS14.17,2014-04-27 20:33:04.809,appCat.builtin,16.201
1131671,AS14.17,2014-04-27 21:01:01.020,appCat.builtin,290.932
1131751,AS14.17,2014-04-27 21:08:49.480,appCat.builtin,44.609
1131801,AS14.17,2014-04-27 21:13:33.098,appCat.builtin,14.254
1131811,AS14.17,2014-04-27 21:15:03.881,appCat.builtin,36.211
1132031,AS14.17,2014-04-27 22:05:57.526,appCat.builtin,23.103
1132091,AS14.17,2014-04-27 22:08:15.941,appCat.builtin,12.025
1132101,AS14.17,2014-04-27 22:08:27.967,appCat.builtin,12760.375
1133181,AS14.17,2014-04-28 12:19:08.308,appCat.builtin,11.078
1133231,AS14.17,2014-04-28 12:20:17.278,appCat.builtin,14.08
1133311,AS14.17,2014-04-28 12:36:55.453,appCat.builtin,12.061
1133361,AS14.17,2014-04-28 12:45:54.630,appCat.builtin,18.04
1133391,AS14.17,2014-04-28 12:46:56.792,appCat.builtin,14.108
1133621,AS14.17,2014-04-28 15:05:19.426,appCat.builtin,76.86
1134271,AS14.17,2014-04-29 00:03:07.539,appCat.builtin,30.352
1134371,AS14.17,2014-04-29 08:15:03.404,appCat.builtin,13.08
1134391,AS14.17,2014-04-29 08:15:18.529,appCat.builtin,29.585
1134481,AS14.17,2014-04-29 08:37:15.401,appCat.builtin,20.115
1134561,AS14.17,2014-04-29 08:45:07.838,appCat.builtin,14.985
1135381,AS14.17,2014-04-29 13:49:27.941,appCat.builtin,19.086
1135401,AS14.17,2014-04-29 13:49:51.444,appCat.builtin,24.139
1136043,AS14.17,2014-04-29 14:31:28.016,appCat.builtin,13.051
1136461,AS14.17,2014-04-29 17:45:42.371,appCat.builtin,31.704
1136541,AS14.17,2014-04-29 21:34:52.868,appCat.builtin,12.453
1136651,AS14.17,2014-04-30 00:34:42.088,appCat.builtin,11258.472
1136981,AS14.17,2014-04-30 09:35:51.217,appCat.builtin,15.056
1136991,AS14.17,2014-04-30 09:36:06.280,appCat.builtin,13.533
1137581,AS14.17,2014-04-30 17:49:45.480,appCat.builtin,22.094
1137601,AS14.17,2014-04-30 17:50:20.983,appCat.builtin,12.031
1137661,AS14.17,2014-04-30 18:03:49.815,appCat.builtin,15.055
1138071,AS14.17,2014-05-01 00:37:34.891,appCat.builtin,14.45
1138141,AS14.17,2014-05-01 11:08:36.739,appCat.builtin,29.691
1138211,AS14.17,2014-05-01 12:54:43.286,appCat.builtin,12.144
1138271,AS14.17,2014-05-01 15:23:59.151,appCat.builtin,28.113
1138911,AS14.17,2014-05-02 00:22:44.013,appCat.builtin,30.166
1138931,AS14.17,2014-05-02 02:10:45.135,appCat.builtin,19.352
1138951,AS14.17,2014-05-02 04:42:36.913,appCat.builtin,19.599
1139011,AS14.17,2014-05-02 09:19:11.171,appCat.builtin,19.842
1139031,AS14.17,2014-05-02 11:07:55.233,appCat.builtin,12.119
1139041,AS14.17,2014-05-02 11:08:07.354,appCat.builtin,855.747
1139061,AS14.17,2014-05-02 11:24:22.151,appCat.builtin,11.047
1139691,AS14.17,2014-05-02 15:28:46.625,appCat.builtin,12.111
1139701,AS14.17,2014-05-02 15:28:58.736,appCat.builtin,4639.512
1140101,AS14.17,2014-05-02 21:11:17.157,appCat.builtin,73.418
1140111,AS14.17,2014-05-02 21:12:30.575,appCat.builtin,13.083
1140401,AS14.17,2014-05-03 02:21:22.244,appCat.builtin,18.109
1140411,AS14.17,2014-05-03 08:04:31.684,appCat.builtin,28.832
1140571,AS14.17,2014-05-03 10:50:47.645,appCat.builtin,27.088
1140591,AS14.17,2014-05-03 10:51:39.664,appCat.builtin,30.14
1140911,AS14.17,2014-05-03 11:13:15.009,appCat.builtin,74.819
1141031,AS14.17,2014-05-03 11:17:43.747,appCat.builtin,29.584
1141591,AS14.17,2014-05-03 16:03:04.256,appCat.builtin,99.601
1141701,AS14.17,2014-05-03 17:13:34.076,appCat.builtin,29.343
1141781,AS14.17,2014-05-03 17:48:32.417,appCat.builtin,17.064
1142181,AS14.17,2014-05-04 11:03:07.426,appCat.builtin,14.93
1142281,AS14.17,2014-05-04 17:55:31.443,appCat.builtin,49.092
1142291,AS14.17,2014-05-04 17:56:53.447,appCat.builtin,11.087
1142301,AS14.17,2014-05-04 17:57:04.539,appCat.builtin,50.35
1142311,AS14.17,2014-05-04 17:59:09.246,appCat.builtin,44.911
1142601,AS14.17,2014-05-04 22:36:12.466,appCat.builtin,22.184
1142621,AS14.17,2014-05-04 22:36:38.667,appCat.builtin,35.149
1142771,AS14.17,2014-05-05 02:11:51.085,appCat.builtin,19.199
1143601,AS14.19,2014-03-21 13:50:56.535,appCat.builtin,654.266
1143641,AS14.19,2014-03-21 15:01:21.730,appCat.builtin,600.686
1143701,AS14.19,2014-03-21 16:39:12.767,appCat.builtin,20.1
1143941,AS14.19,2014-03-21 21:10:04.232,appCat.builtin,600.51
1144121,AS14.19,2014-03-22 10:39:43.651,appCat.builtin,19.174
1144311,AS14.19,2014-03-22 11:05:50.198,appCat.builtin,29.942
1144321,AS14.19,2014-03-22 11:06:41.426,appCat.builtin,50.112
1144371,AS14.19,2014-03-22 11:09:34.334,appCat.builtin,18.614
1144421,AS14.19,2014-03-22 11:26:40.836,appCat.builtin,535.914
1144441,AS14.19,2014-03-22 11:37:39.844,appCat.builtin,592.557
1144631,AS14.19,2014-03-22 13:11:35.256,appCat.builtin,113.076
1144651,AS14.19,2014-03-22 13:13:34.361,appCat.builtin,21.963
1144751,AS14.19,2014-03-22 13:24:35.171,appCat.builtin,30.069
1144781,AS14.19,2014-03-22 13:25:42.148,appCat.builtin,31.427
1144811,AS14.19,2014-03-22 13:26:44.061,appCat.builtin,26.127
1145081,AS14.19,2014-03-22 15:18:20.957,appCat.builtin,26.48
1145091,AS14.19,2014-03-22 15:18:47.440,appCat.builtin,888.89
1145121,AS14.19,2014-03-22 15:59:36.423,appCat.builtin,479.694
1145201,AS14.19,2014-03-22 16:40:51.506,appCat.builtin,26.176
1145631,AS14.19,2014-03-23 00:31:00.128,appCat.builtin,59.932
1145641,AS14.19,2014-03-23 02:55:27.420,appCat.builtin,19.876
1145781,AS14.19,2014-03-23 12:32:59.298,appCat.builtin,82.997
1145801,AS14.19,2014-03-23 12:34:26.371,appCat.builtin,22.174
1145821,AS14.19,2014-03-23 12:34:51.566,appCat.builtin,43.462
1145841,AS14.19,2014-03-23 12:35:39.398,appCat.builtin,133.032
1145871,AS14.19,2014-03-23 13:53:03.453,appCat.builtin,67.13
1145971,AS14.19,2014-03-23 17:30:50.420,appCat.builtin,20.065
1146411,AS14.19,2014-03-24 10:47:32.704,appCat.builtin,45.988
1147161,AS14.19,2014-03-24 17:00:06.039,appCat.builtin,86.862
1147341,AS14.19,2014-03-24 18:55:54.734,appCat.builtin,67.281
1147451,AS14.19,2014-03-24 22:14:43.707,appCat.builtin,18.782
1147471,AS14.19,2014-03-25 00:26:23.743,appCat.builtin,19.846
1147481,AS14.19,2014-03-25 03:47:02.640,appCat.builtin,27.154
